PLAYER_WYID,SEASONNAME,TEAMNAME,MATCHES,MINUTESTAGGED,GOALS,YELLOWCARD,REDCARDS,PASSES,SUCCESSFULPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,FORWARDPASSES,SUCCESSFULFORWARDPASSES,TOUCHINBOX,ASSISTS,DUELS,DUELSWON,PROGRESSIVEPASSES,SUCCESSFULPROGRESSIVEPASSES
861957,2025/2026,Vejle U19,7,536,0,2,0,253,205,42,29,98,65,0,0,96,33,57,38
1201034,2025/2026,AGF U15,6,438,1,0,0,101,71,10,3,32,17,12,1,54,17,17,10
1172659,2025/2026,IF Lyseng U17,7,150,0,0,0,47,29,10,4,25,11,1,0,44,11,9,4
844064,2025/2026,Fremad Amager,16,1440,0,1,0,403,326,55,38,283,211,0,0,19,15,175,136
1224687,2025/2026,Kolding IF U17,6,100,0,0,0,30,26,1,0,4,2,4,0,24,8,0,0
1229120,2025/2026,AGF U15,11,990,0,0,0,575,457,91,44,251,169,4,0,128,49,110,65
1023335,2025/2026,Hobro IK U17,2,180,1,0,0,80,61,15,11,34,22,1,0,33,13,13,8
1177760,2025/2026,Nykøbing,7,82,0,0,0,18,11,2,0,5,3,0,0,28,9,3,1
766716,2025/2026,SønderjyskE U19,4,292,0,0,0,191,164,25,12,84,65,1,0,36,10,37,26
813423,2025/2026,Viborg U19,10,930,0,1,0,476,425,23,7,226,185,0,0,13,9,106,77
766313,2025/2026,Næsby U19,3,270,1,0,0,206,176,32,19,79,60,1,0,51,30,48,36
956961,2025/2026,IF Lyseng U19,5,195,0,1,0,122,85,29,15,75,44,2,0,30,14,37,20
583941,2025/2026,FA 2000,8,197,1,1,0,100,79,18,11,38,23,5,0,41,22,25,15
1109908,2025/2026,HB Køge U17,14,768,2,2,0,83,64,8,6,15,10,31,0,125,34,7,4
760812,2025/2026,AaB U19,5,458,0,0,0,317,267,45,29,111,77,4,0,129,58,48,35
519667,2025/2026,Nykøbing,5,92,0,0,0,65,58,6,4,33,29,0,1,13,8,14,11
450166,2025/2026,Roskilde,1,84,3,0,0,22,12,0,0,6,1,7,0,26,13,0,0
1085398,2025/2026,Sundby,14,1221,3,4,0,595,448,86,45,178,107,20,3,181,59,101,75
1226328,2025/2026,Vejle U15,7,630,0,0,0,461,381,52,34,213,149,3,0,85,46,97,53
959674,2025/2026,Vejle U19,1,7,0,0,0,3,2,1,0,2,1,0,0,2,1,1,1
766783,2025/2026,Nordsjælland U19,1,90,0,0,0,37,34,1,0,15,12,0,0,1,1,3,1
769256,2025/2026,Midtjylland U19,9,300,0,1,0,115,91,19,15,32,26,6,0,80,34,23,18
1226277,2025/2026,HIK U17,13,712,0,1,0,223,164,34,22,69,40,10,6,146,49,43,24
1232774,2025/2026,Hørsholm-Usserød,13,1108,2,0,0,576,492,73,46,270,209,13,1,145,71,135,91
1227700,2025/2026,Silkeborg IF U15,12,740,6,3,0,250,169,27,17,89,63,53,2,226,66,49,32
869196,2025/2026,Lyngby U17,6,297,1,1,1,110,85,14,11,37,30,12,0,77,30,19,13
449090,2025/2026,Skive,16,1300,5,2,0,531,442,40,27,129,98,43,0,326,142,71,57
938620,2025/2026,Hvidovre U19,9,470,0,1,0,178,133,15,10,57,35,6,0,115,45,29,15
769229,2025/2026,Hobro IK U17,5,370,0,0,0,80,63,7,4,22,15,3,0,86,31,10,8
959676,2025/2026,Vejle U17,11,1040,1,2,0,255,187,34,23,78,55,25,3,248,87,51,38
1211309,2025/2026,Randers U15,10,607,0,1,0,230,183,21,11,65,43,2,0,120,39,39,16
1094069,2025/2026,Hobro IK U17,1,20,0,0,0,7,3,3,0,4,1,0,0,2,0,1,0
1251048,2025/2026,Helsingør U17,6,360,0,0,0,177,140,20,14,75,49,1,0,64,17,44,29
622034,2025/2026,SønderjyskE U17,2,167,0,2,0,63,44,10,7,31,24,1,0,33,13,15,12
524506,2025/2026,VSK Århus,13,1042,0,4,0,451,331,46,29,141,85,16,1,233,94,82,47
813154,2025/2026,Silkeborg U19,11,719,0,1,0,526,481,38,26,152,120,5,0,114,36,46,30
449678,2025/2026,VSK Århus,13,649,2,0,0,167,131,20,14,48,32,14,0,112,45,29,18
905561,2025/2026,Kolding IF U19,12,700,3,1,0,84,75,5,5,12,10,36,3,178,70,10,8
1095640,2025/2026,Hobro IK U17,4,79,0,0,0,13,8,1,1,2,0,1,0,20,3,3,2
769274,2025/2026,Nordsjælland U17,8,652,0,1,1,661,587,92,69,273,220,3,0,112,56,118,86
1080623,2025/2026,Silkeborg U17,1,5,0,0,0,3,2,0,0,3,2,1,0,3,3,0,0
1132563,2025/2026,Næstved U17,6,347,1,1,0,83,69,12,10,21,15,10,0,65,17,12,7
683092,2025/2026,Odder,15,839,0,3,0,698,569,85,54,202,137,19,1,179,75,106,74
1134788,2025/2026,FC Nordsjælland U15,7,395,0,1,0,231,189,31,21,92,67,0,0,43,10,39,17
1056021,2025/2026,FA 2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769149,2025/2026,Nordsjælland U17,11,1050,3,0,0,635,550,85,63,172,131,15,0,222,87,100,70
766694,2025/2026,SfB-Oure FA U19,11,946,1,0,0,274,217,32,22,58,38,11,0,151,51,38,22
521239,2025/2026,Sundby,11,653,3,1,0,432,371,37,23,174,131,3,0,83,37,89,55
1227696,2025/2026,Amager Academy U17,6,220,0,0,0,68,43,4,2,23,10,3,0,39,9,13,6
1169164,2025/2026,Nordsjælland U19,2,91,0,1,0,69,57,4,2,17,11,0,0,23,12,5,2
1084390,2025/2026,OB U17,12,1079,1,0,0,482,364,70,42,196,126,19,2,169,69,119,86
938618,2025/2026,AGF U19,9,311,3,0,0,123,98,9,5,26,14,7,0,97,28,9,3
685856,2025/2026,Nordsjælland U19,6,383,1,0,0,367,309,68,43,98,68,3,0,90,35,46,37
623809,2025/2026,Lyseng,1,46,0,0,0,30,23,2,1,7,1,0,0,5,2,4,1
1098963,2025/2026,AGF U19,11,609,1,1,0,155,121,13,11,38,29,14,2,126,50,25,15
1110524,2025/2026,Brøndby IF U15,8,652,2,0,0,186,132,25,11,80,47,12,1,114,36,40,21
1222321,2025/2026,AaB U15,12,843,0,1,0,372,284,53,30,124,77,4,1,158,62,79,35
1074519,2025/2026,Vendsyssel,2,47,0,0,0,25,21,6,5,13,9,1,0,15,8,8,7
1064562,2025/2026,Brabrand,3,110,0,0,0,39,26,6,3,19,13,2,0,20,5,5,3
1226179,2025/2026,OB U15,6,330,0,0,0,122,84,10,5,58,36,1,0,58,18,23,10
765988,2025/2026,Esbjerg U19,13,1170,3,0,0,398,325,43,26,110,72,22,0,204,82,58,35
821146,2025/2026,Horsens U17,1,34,0,0,0,11,5,3,2,3,1,1,0,9,3,2,1
681172,2025/2026,Næstved,1,16,0,0,0,3,2,1,0,1,0,0,0,4,3,0,0
624660,2025/2026,Lyseng,12,413,0,1,0,173,147,17,13,59,43,0,0,65,13,34,17
519704,2025/2026,AB,5,205,2,0,1,72,48,8,4,16,9,15,0,52,19,12,8
1106877,2025/2026,Lyngby U15,5,396,3,1,0,97,56,16,9,39,19,24,1,189,80,15,13
844661,2025/2026,Horsens U17,6,352,1,0,0,100,80,12,8,45,35,3,0,71,21,17,8
1224455,2025/2026,Vejle U19,4,95,1,0,0,32,23,5,3,10,6,3,0,31,10,8,6
449054,2025/2026,Næstved,6,540,0,0,0,125,105,2,1,65,48,0,0,5,3,40,27
579294,2025/2026,Odder,9,288,0,0,0,130,103,3,2,17,13,12,0,79,30,11,9
624808,2025/2026,Brønshøj,7,630,0,0,0,434,379,73,50,174,132,1,0,90,40,90,71
769020,2025/2026,København U19,10,580,2,1,0,234,173,19,10,60,42,32,1,154,69,49,34
1106877,2025/2026,Lyngby U17,5,240,3,0,0,74,53,12,8,24,19,11,1,68,25,12,9
1138419,2025/2026,Viborg U17,7,412,0,0,0,266,229,20,15,99,75,0,0,65,27,42,22
455959,2025/2026,Holbæk B&I,16,1425,1,3,0,755,654,117,82,363,285,10,1,132,59,174,143
1085413,2025/2026,Sundby,11,764,0,1,0,483,402,71,57,179,131,6,0,130,41,100,72
1201033,2025/2026,AGF U15,11,680,2,1,0,258,192,53,33,83,48,7,0,128,49,41,32
625208,2025/2026,Vanløse,10,326,0,0,0,64,40,2,2,15,8,9,1,101,35,10,6
1201035,2025/2026,AGF U15,12,1080,3,0,0,528,419,67,42,207,138,30,2,255,115,102,63
1051586,2025/2026,Silkeborg IF U15,5,323,0,0,0,182,153,27,21,70,50,4,0,67,24,19,12
1203445,2025/2026,SfB-Oure FA U17,1,90,0,0,0,31,23,4,1,9,3,0,0,20,6,4,1
971626,2025/2026,Amager Academy U17,3,270,4,0,0,96,70,12,8,43,33,13,0,44,16,26,19
769063,2025/2026,AGF U17,4,390,0,0,0,131,99,7,2,60,33,0,0,1,1,38,16
1103283,2025/2026,Hobro IK U17,11,710,0,2,0,209,128,47,23,118,60,0,0,144,44,58,27
764618,2025/2026,Helsingør,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
1015383,2025/2026,Næstved U17,12,934,2,3,0,225,150,33,13,65,36,27,1,380,147,30,20
882021,2025/2026,Hobro IK U19,11,1050,0,0,0,261,197,22,6,150,89,0,0,8,8,95,61
496177,2025/2026,Brabrand,13,1099,1,1,0,328,224,47,28,122,69,22,3,360,153,63,43
962883,2025/2026,Næsby U17,3,290,0,1,0,110,88,17,13,56,40,3,0,56,16,30,20
769285,2025/2026,AaB U17,2,210,3,0,0,43,34,8,6,10,8,8,1,71,32,6,5
635602,2025/2026,Lyseng,9,514,0,0,0,139,107,16,11,39,27,5,0,69,27,23,15
765153,2025/2026,HB Køge U19,13,1076,3,1,0,381,301,45,23,106,71,31,4,168,62,59,48
1019658,2025/2026,HB Køge U19,9,542,13,0,0,98,66,6,4,27,18,43,0,77,36,18,14
846646,2025/2026,HIK U19,10,549,0,2,0,246,203,31,21,85,58,2,0,101,23,32,19
1101589,2025/2026,Midtjylland U17,10,792,0,3,0,360,295,23,12,127,89,5,1,73,23,58,26
1101594,2025/2026,Esbjerg U17,12,505,0,2,0,182,135,18,13,49,34,2,2,86,21,36,14
961457,2025/2026,Sønderjyske U19,1,23,0,1,0,28,25,7,6,12,10,0,0,5,2,2,2
947118,2025/2026,Silkeborg U17,12,442,0,3,0,214,152,22,11,92,55,6,1,90,34,45,26
846668,2025/2026,Vanløse,16,1260,14,3,0,242,177,32,23,62,38,69,1,427,160,35,22
1101574,2025/2026,HIK U17,9,651,5,0,0,129,92,8,6,23,13,39,1,115,30,19,12
1244039,2025/2026,HIK U17,7,215,0,1,0,76,53,8,5,26,16,2,0,48,16,19,13
1110445,2025/2026,Brøndby IF U15,6,540,0,0,0,156,135,7,1,59,39,0,0,0,0,18,8
822496,2025/2026,Næsby U19,13,762,0,0,0,176,118,12,7,48,27,25,1,155,69,32,21
872292,2025/2026,Midtjylland U19,11,675,0,1,0,402,314,54,36,132,93,9,2,123,47,75,61
766794,2025/2026,Lyngby U19,5,206,0,1,0,33,24,1,0,9,2,7,0,31,8,3,1
1064817,2025/2026,B.93 U17,13,636,1,0,0,355,276,40,27,127,92,6,1,149,47,67,49
1129686,2025/2026,København U15,12,1092,0,0,0,665,541,53,35,212,140,23,0,173,70,126,70
444347,2025/2026,Brabrand,12,425,0,0,0,161,129,19,11,56,33,2,1,42,12,38,27
1192599,2025/2026,Sønderjyske U17,2,110,0,0,0,13,10,2,1,2,1,2,0,18,3,1,1
1179376,2025/2026,Silkeborg IF U15,12,911,1,3,0,459,343,65,49,193,130,14,2,181,70,120,69
1227725,2025/2026,Helsingør U17,6,217,1,0,0,77,55,7,4,20,13,9,0,45,21,17,12
1202465,2025/2026,København U17,2,210,0,0,0,69,58,1,0,20,10,0,0,2,0,7,3
1227719,2025/2026,Amager Academy U19,4,123,0,0,0,22,17,0,0,5,3,2,0,17,4,4,3
1103242,2025/2026,AB U17,13,1086,1,1,0,321,235,37,24,108,74,42,3,287,116,56,35
764627,2025/2026,Ishøj,5,50,0,0,0,22,16,3,1,8,5,3,0,20,11,4,2
1194379,2025/2026,København U15,11,784,6,0,0,201,136,20,9,57,34,51,1,177,72,33,22
742110,2025/2026,Brøndby U19,10,869,2,3,0,736,647,160,120,298,238,8,0,144,73,121,94
1196915,2025/2026,Næsby U17,4,287,3,0,0,50,34,5,2,12,2,8,1,50,17,7,6
1078227,2025/2026,Helsingør U17,1,33,1,0,0,18,17,2,2,4,4,7,0,13,7,1,1
848042,2025/2026,Nykøbing U19,12,1056,2,2,1,441,345,52,34,173,115,15,0,186,65,112,70
1145053,2025/2026,Midtjylland U15,7,503,1,0,0,182,143,20,12,69,42,3,0,78,26,40,18
1188664,2025/2026,Midtjylland U15,2,165,0,0,0,41,31,3,2,7,7,10,0,42,19,10,7
955881,2025/2026,Lyngby U17,7,375,0,0,0,242,213,21,16,80,61,0,0,55,21,31,16
769161,2025/2026,SfB-Oure FA U17,7,626,0,1,1,404,355,24,7,131,86,0,1,2,1,44,22
766720,2025/2026,AB U19,5,390,0,0,0,170,136,23,18,71,51,2,0,64,23,45,33
624778,2025/2026,Ishøj,6,136,0,0,0,80,71,11,7,26,20,3,0,30,13,11,7
680733,2025/2026,FA 2000,6,146,0,1,0,58,33,12,4,25,9,2,0,24,7,10,7
908262,2025/2026,Randers U19,11,589,1,1,0,228,168,26,11,67,36,7,1,115,32,41,23
872492,2025/2026,Midtjylland U17,13,1230,0,2,0,437,374,20,8,228,178,0,0,28,23,81,42
1238095,2025/2026,Nordsjælland U19,5,150,0,0,0,93,81,9,6,28,20,2,0,20,7,11,8
1224659,2025/2026,Esbjerg U15,11,856,1,1,0,317,254,47,31,115,76,2,2,128,50,59,44
449036,2025/2026,Vejgaard B,11,588,0,0,0,224,160,28,12,109,59,0,0,106,40,56,26
1121983,2025/2026,OB U15,12,942,8,2,0,231,155,21,11,73,40,46,4,266,102,42,28
682113,2025/2026,Helsingør,12,1032,0,2,0,616,482,75,40,199,122,4,3,148,48,120,78
1112680,2025/2026,HIK U19,11,419,0,0,0,253,214,21,12,85,59,5,0,79,35,39,20
965328,2025/2026,Nykøbing U19,9,590,0,0,0,210,160,30,18,56,32,13,0,131,49,32,16
1226601,2025/2026,Næstved U17,11,767,4,1,0,165,99,19,10,46,18,28,0,229,76,31,13
449805,2025/2026,FA 2000,5,345,0,1,0,66,55,8,6,20,12,10,0,85,34,10,8
576286,2025/2026,Vejgaard B,9,396,0,1,0,153,109,22,10,54,26,7,1,81,29,24,15
1231949,2025/2026,Lyngby U15,3,161,0,0,0,41,27,0,0,7,3,8,0,39,18,6,1
955887,2025/2026,Nordsjælland U17,4,305,0,0,0,193,180,7,5,54,43,0,0,22,15,20,11
761122,2025/2026,Horsens U19,7,214,0,0,0,48,39,4,3,13,8,7,0,40,9,4,3
1103243,2025/2026,AB U17,12,754,2,1,0,377,283,46,28,132,83,14,0,192,67,59,34
1198531,2025/2026,Silkeborg IF U15,11,990,0,0,0,346,289,14,4,175,127,0,0,18,16,78,43
1064883,2025/2026,Lyngby U17,5,374,0,1,0,179,154,10,6,39,27,7,0,126,56,23,16
845874,2025/2026,SønderjyskE U19,10,819,2,2,0,549,473,62,38,237,181,5,0,97,41,108,73
821419,2025/2026,Hvidovre U19,1,90,0,0,0,28,23,5,4,7,5,0,0,15,6,5,4
769255,2025/2026,Kolding IF U17,1,67,0,0,0,12,5,2,0,5,2,2,0,33,9,1,0
969360,2025/2026,AB U19,14,1171,5,1,0,233,154,23,11,52,32,58,4,341,125,32,26
1195595,2025/2026,Lyngby U15,7,395,0,0,0,148,101,17,7,67,38,10,0,43,20,30,16
765193,2025/2026,IF Lyseng U19,11,1020,0,0,0,294,221,15,5,155,89,0,1,7,7,95,42
856926,2025/2026,Esbjerg U19,13,1116,0,3,0,406,332,50,36,104,61,15,1,242,67,61,42
496599,2025/2026,FA 2000,13,1121,4,1,0,360,241,45,21,127,65,19,1,337,133,80,48
738328,2025/2026,Vejle U19,6,188,0,1,0,38,19,10,1,17,4,3,0,37,11,11,4
1215249,2025/2026,FA 2000,1,15,0,0,0,8,8,3,3,4,4,0,0,4,2,4,4
1126674,2025/2026,Nykøbing U19,4,117,0,0,0,49,31,4,1,20,8,0,0,26,6,12,4
1187482,2025/2026,Amager Academy U17,9,225,1,1,0,78,50,10,6,26,14,7,0,49,15,12,6
962804,2025/2026,AB U17,2,187,0,0,0,60,41,5,3,24,17,5,0,40,18,15,8
1098962,2025/2026,AGF U19,10,553,0,1,0,467,394,58,31,222,165,2,0,110,37,86,51
577943,2025/2026,AB,9,675,0,1,0,359,282,83,51,160,103,7,1,125,56,76,62
1099494,2025/2026,Midtjylland U17,7,152,0,0,0,31,22,5,3,15,12,1,0,27,11,8,6
769252,2025/2026,Viborg U19,3,139,0,0,0,51,41,5,4,15,12,1,0,15,5,4,3
1090929,2025/2026,Odder,14,1101,1,1,0,672,563,61,43,158,114,25,0,224,79,77,51
939767,2025/2026,Lyngby U17,2,24,0,1,0,10,8,0,0,4,3,0,0,6,2,2,1
779791,2025/2026,SønderjyskE U17,2,180,0,0,0,55,47,5,2,32,25,0,0,2,2,14,9
1195591,2025/2026,OB U15,12,806,0,1,0,224,162,29,21,93,63,2,1,209,73,39,20
522616,2025/2026,Nykøbing,16,1440,0,0,0,885,793,81,44,389,307,0,0,14,12,206,168
676353,2025/2026,VSK Århus,6,540,0,0,0,208,169,13,4,128,93,0,0,11,11,66,43
764620,2025/2026,Vendsyssel,4,316,1,1,0,209,180,32,24,70,48,3,0,66,32,27,17
933636,2025/2026,AaB U17,5,480,0,0,0,267,227,12,3,150,116,0,0,5,4,57,30
1079524,2025/2026,SfB-Oure FA U17,5,354,1,0,0,114,83,4,4,44,26,4,0,81,35,24,8
1099853,2025/2026,SønderjyskE U17,5,25,0,0,0,7,6,0,0,0,0,0,0,3,0,0,0
766317,2025/2026,Nordsjælland U19,6,420,3,0,0,100,74,2,1,14,7,27,0,66,19,6,4
945986,2025/2026,Esbjerg U17,12,747,1,0,0,153,119,10,7,29,22,16,3,225,81,23,13
1193551,2025/2026,SfB-Oure FA U17,12,1140,0,1,0,655,543,52,28,274,188,9,0,139,61,129,75
1226240,2025/2026,Horsens U15,1,90,0,0,0,11,8,1,1,4,2,1,0,23,8,3,1
751265,2025/2026,OB U19,12,912,1,3,0,462,370,54,30,157,104,14,1,155,44,79,55
690829,2025/2026,Helsingør U19,11,1020,0,1,0,520,469,23,10,184,137,0,0,14,12,95,66
449052,2025/2026,HIK,5,10,0,0,0,6,1,1,0,0,0,1,0,4,1,3,0
1233211,2025/2026,Næsby U19,8,581,2,2,0,353,293,33,18,133,80,7,0,62,26,60,30
1186921,2025/2026,AB U17,14,615,0,3,0,240,197,33,20,68,46,8,0,107,34,26,14
1099853,2025/2026,Sønderjyske U15,2,147,0,0,0,59,45,15,11,21,12,2,1,21,3,12,11
516429,2025/2026,Næstved,14,1252,0,4,1,1115,982,187,144,333,261,7,0,241,111,161,115
1065381,2025/2026,IF Lyseng U17,8,394,1,1,0,73,55,6,4,24,13,4,0,104,37,6,3
1223941,2025/2026,Brøndby IF U15,10,930,1,2,0,277,201,37,23,107,65,11,0,153,51,58,30
944220,2025/2026,Viborg U17,11,997,0,0,0,578,507,26,8,311,249,0,0,10,6,107,61
1229878,2025/2026,Hobro IK U17,1,18,0,0,0,6,4,0,0,3,2,0,0,9,3,2,0
831736,2025/2026,Midtjylland U19,9,71,1,1,0,32,23,5,4,10,6,4,0,23,7,3,2
1095632,2025/2026,Randers U15,1,90,0,0,0,53,42,9,5,23,13,0,0,21,10,11,6
955884,2025/2026,Lyngby U17,12,1063,6,1,0,214,145,27,16,50,29,31,3,207,66,27,17
697947,2025/2026,OB U19,9,588,4,2,0,157,117,28,19,57,39,23,1,152,60,36,29
681203,2025/2026,Nykøbing,12,511,2,4,0,93,63,12,6,16,9,31,1,142,41,14,10
769128,2025/2026,Brøndby U17,2,180,0,0,0,141,126,9,5,26,19,1,0,35,13,11,9
680511,2025/2026,Helsingør,3,86,0,0,0,42,34,5,2,12,8,1,1,24,12,4,3
1190470,2025/2026,SønderjyskE U15,11,939,1,4,0,378,290,70,38,180,116,7,0,183,75,87,54
453274,2025/2026,Ishøj,13,1044,0,5,0,644,570,105,83,269,208,5,1,147,63,117,93
1224450,2025/2026,Vejle U19,4,390,0,0,0,234,203,21,14,53,35,0,0,72,30,33,15
1224446,2025/2026,Vejle U19,11,442,0,0,0,72,50,4,3,13,6,14,0,90,33,13,4
1201131,2025/2026,AB U17,3,46,0,0,0,21,16,7,5,9,5,1,0,12,2,6,4
1044763,2025/2026,København U19,2,94,0,1,0,18,15,1,0,3,1,2,0,9,0,1,1
1145084,2025/2026,AaB U15,8,780,0,0,0,261,215,1,0,109,74,0,0,8,5,60,16
796696,2025/2026,Roskilde,12,342,0,1,0,276,250,50,44,103,87,3,0,59,25,41,35
1100244,2025/2026,Horsens U15,6,555,7,1,0,183,141,30,23,68,55,37,3,148,77,40,28
962883,2025/2026,Næsby U19,1,6,0,0,0,4,2,1,1,2,2,0,0,2,1,1,1
1222414,2025/2026,Midtjylland U15,3,161,0,0,0,67,53,6,4,28,19,2,0,31,9,14,7
579672,2025/2026,Brabrand,2,110,0,1,0,23,16,4,3,9,6,2,0,23,7,4,4
769188,2025/2026,AaB U17,4,316,0,0,0,257,221,31,17,111,83,1,0,49,22,41,27
1095270,2025/2026,København U17,6,235,1,0,0,63,38,3,2,17,7,31,0,65,24,4,2
1226605,2025/2026,Næstved U17,6,295,1,1,0,89,60,16,7,39,24,1,0,82,34,22,16
495399,2025/2026,Vendsyssel,8,351,0,0,0,213,195,26,18,85,69,4,0,71,31,34,29
697953,2025/2026,Brønshøj,13,1063,1,6,0,653,583,96,77,178,140,4,0,266,132,100,81
1058187,2025/2026,Vanløse,15,1281,1,1,0,560,465,80,53,171,122,25,1,255,88,91,71
908287,2025/2026,Esbjerg U19,8,292,0,0,0,55,37,3,1,20,11,8,0,55,13,10,8
962800,2025/2026,AB U19,13,1147,6,1,0,395,314,55,29,118,76,10,0,218,96,50,31
1056564,2025/2026,AB U17,4,178,0,0,0,19,11,5,3,5,4,3,0,22,5,2,2
1239137,2025/2026,B 93 U19,3,171,1,0,0,25,19,1,0,4,3,4,1,61,14,0,0
234376,2025/2026,Thisted,13,724,0,1,0,244,171,25,8,68,26,4,1,73,26,46,18
1056556,2025/2026,Brøndby IF U15,8,449,0,0,0,145,100,13,7,63,37,6,1,102,32,40,21
876473,2025/2026,Kolding IF U19,8,750,0,0,0,224,194,7,1,99,74,0,0,1,1,42,22
1255223,2025/2026,Næsby U17,1,28,0,0,0,10,9,0,0,2,1,2,0,5,3,1,1
1133863,2025/2026,Amager Academy U17,9,406,0,1,0,197,155,27,17,66,45,2,1,135,49,30,13
847212,2025/2026,Esbjerg U19,3,79,0,0,0,31,25,4,2,6,6,1,0,14,4,3,0
844494,2025/2026,Amager Academy U19,10,817,1,2,0,296,227,46,28,94,65,7,1,167,71,56,36
765139,2025/2026,Lyngby U19,5,262,0,1,0,107,84,7,4,25,20,3,0,47,17,18,11
1187479,2025/2026,Amager Academy U17,12,637,0,0,0,251,176,23,13,83,55,19,1,177,55,52,30
974312,2025/2026,Næstved U19,6,545,0,0,1,128,110,5,3,50,36,0,0,6,5,22,9
1076126,2025/2026,Kolding IF U17,7,158,1,2,0,18,14,1,1,2,0,3,0,36,11,3,2
919134,2025/2026,Næsby U17,1,90,0,0,0,48,32,3,1,23,14,2,0,20,8,12,6
494824,2025/2026,Brønshøj,15,1350,0,1,0,666,576,68,34,332,250,0,0,20,12,130,92
766785,2025/2026,Hvidovre U19,2,136,0,2,0,58,43,13,8,27,18,0,0,14,2,16,9
603764,2025/2026,Nykøbing U19,2,106,0,0,0,17,12,1,0,4,2,1,0,32,11,3,0
769169,2025/2026,Lyngby U17,3,43,0,0,0,21,15,5,3,8,4,2,0,11,6,3,2
742173,2025/2026,OB U19,9,623,1,3,0,277,226,35,25,79,54,10,0,148,61,33,22
768986,2025/2026,Helsingør U19,3,86,1,0,0,13,12,0,0,3,3,4,0,19,6,2,2
1224650,2025/2026,Esbjerg U15,5,260,0,0,0,57,46,3,2,7,5,6,0,50,12,3,2
769078,2025/2026,Midtjylland U17,11,916,6,3,0,412,337,65,46,135,98,33,3,286,118,61,49
1099462,2025/2026,Midtjylland U15,4,218,0,0,0,80,51,16,9,31,17,3,0,32,10,17,10
619664,2025/2026,Frem,14,685,0,3,0,269,186,46,23,87,51,12,1,127,38,62,46
1129372,2025/2026,SønderjyskE U15,6,540,0,1,0,142,97,16,8,44,26,20,1,191,72,26,15
1233250,2025/2026,Næsby U17,6,526,0,2,0,234,184,31,21,110,76,1,0,105,40,63,34
1255683,2025/2026,AaB U15,1,90,0,0,0,31,19,3,1,9,3,1,0,31,12,8,4
1211306,2025/2026,Randers U15,11,548,0,1,0,182,121,32,17,82,46,4,1,117,40,41,31
623254,2025/2026,Næsby,1,33,0,0,0,19,11,0,0,6,1,1,0,9,4,4,1
845770,2025/2026,B 93 U19,8,750,0,0,0,385,357,10,4,131,106,2,0,6,4,51,31
769293,2025/2026,AaB U17,1,90,0,0,0,33,25,3,1,6,3,1,0,21,5,9,6
879771,2025/2026,B.93 U17,1,26,0,0,0,5,3,1,1,1,1,1,0,3,2,1,1
1195422,2025/2026,Vendsyssel,8,338,0,2,0,209,173,31,22,58,35,2,0,70,30,31,20
847216,2025/2026,Esbjerg U19,9,331,0,0,0,50,38,5,2,12,6,2,0,54,20,9,5
769146,2025/2026,Brøndby U19,3,270,1,0,0,139,128,14,13,29,24,10,1,45,24,24,22
1187487,2025/2026,Amager Academy U17,1,90,0,0,0,44,29,5,4,27,17,0,0,12,4,15,5
765207,2025/2026,AGF U19,6,540,2,0,0,324,285,43,35,104,79,3,0,100,41,48,37
681351,2025/2026,Holbæk B&I,15,601,0,2,0,238,188,29,21,68,45,28,1,209,83,43,28
707021,2025/2026,Næstved U19,1,90,0,0,0,58,42,7,5,20,14,1,0,23,10,17,14
557521,2025/2026,Næstved,4,49,1,1,0,26,19,4,3,4,2,1,0,19,4,7,3
841169,2025/2026,Viborg U17,2,92,0,0,0,71,59,10,6,19,14,0,0,26,12,8,6
686536,2025/2026,AB U19,8,780,0,0,0,312,268,12,7,140,102,0,0,8,5,75,43
1027572,2025/2026,Vanløse,16,927,1,1,0,226,160,11,6,30,13,47,2,233,83,32,27
367507,2025/2026,AB,15,572,0,3,0,269,198,55,33,107,69,13,2,179,69,41,33
1129639,2025/2026,Brøndby IF U15,8,673,0,1,0,210,166,24,13,79,49,1,0,69,28,39,21
945992,2025/2026,Esbjerg U17,14,774,0,0,0,288,233,35,24,93,61,3,0,147,53,48,27
844367,2025/2026,Helsingør U19,13,1200,0,2,0,803,693,114,72,297,215,7,1,114,39,157,105
1212997,2025/2026,Sønderjyske U15,6,279,0,1,0,101,58,16,8,53,29,4,0,71,18,26,12
787635,2025/2026,Silkeborg U17,1,66,1,1,0,11,7,2,2,5,3,4,0,11,4,3,2
679276,2025/2026,Helsingør U19,7,187,0,0,0,61,46,11,7,28,18,1,0,34,22,17,12
